|event_dt               |passport   |fio                            |phone           |event_type|report_dt              |
|2021-03-03 01:41:24.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 12:40:18.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 19:50:16.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 12:56:49.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 21:10:14.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 19:11:28.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 13:59:04.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 09:51:13.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 11:09:42.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 14:14:03.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 22:10:29.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 23:16:27.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 01:38:51.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 16:52:38.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 19:54:37.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 13:24:04.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 20:36:44.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 01:16:16.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 20:05:23.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 17:38:28.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 12:25:48.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 06:24:00.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 20:57:54.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 13:12:24.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 14:27:26.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 18:48:05.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 00:41:44.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 00:01:15.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 21:10:54.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 01:59:15.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 18:25:41.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 01:25:06.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 07:22:15.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 09:17:19.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 21:20:58.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 04:55:29.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 10:32:57.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 12:38:47.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 08:59:17.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 18:41:44.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 21:11:30.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 04:35:20.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 21:03:05.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 06:24:16.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 07:36:01.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 10:59:31.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 13:41:19.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 17:02:11.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 23:28:16.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 09:53:51.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 02:39:58.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 07:40:46.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 04:16:42.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 22:53:28.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 08:46:38.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 06:30:26.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 15:52:25.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 07:47:22.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 22:16:04.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 21:08:31.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 10:30:21.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 07:20:44.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 09:06:03.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 04:53:43.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 18:47:47.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 12:51:15.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 07:07:25.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 03:55:59.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 05:23:30.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 05:28:24.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 08:18:19.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 12:50:56.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 09:53:27.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 09:51:00.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 02:55:56.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 21:59:25.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 05:06:06.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 18:19:24.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 01:49:50.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 08:49:10.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 07:38:17.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 16:29:23.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 07:12:45.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 00:29:27.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 09:58:16.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 13:08:01.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 18:55:50.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 12:26:47.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 04:58:13.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 01:14:16.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 15:32:40.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 23:19:39.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 19:01:13.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 16:34:38.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 07:29:29.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 16:12:00.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 21:42:40.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 19:22:41.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
